,season,team_alias,game_id,team_game_score,assists/score,differencestrash,w/l_ratio,star_power,differences,win_count
406,2014,CSU,4766.484848484848,71.6969696969697,0.19894045546902936,2.484848484848485,0.7878787878787878,1.9642424242424241,-7.481481481481482,26
465,2014,IONA,5185.228571428572,79.48571428571428,0.20349129084793932,14.2,0.7428571428571429,2.163142857142857,-4.583333333333333,26
494,2014,LT,4357.657142857143,73.08571428571429,0.18773817729230474,6.428571428571429,0.7428571428571429,1.8954285714285715,-5.448275862068965,26
584,2014,SDSU,5017.285714285715,61.542857142857144,0.16492224602626004,-1.5142857142857142,0.7428571428571429,1.9482857142857146,-10.133333333333333,26
589,2014,SFA,5164.225806451613,78.03225806451613,0.22119015613862889,12.0,0.8387096774193549,1.9561290322580644,-5.333333333333333,26
601,2014,SMU,4435.515151515152,69.0909090909091,0.22250471907816805,5.878787878787879,0.7878787878787878,1.9142424242424243,-12.2,26
610,2014,TEM,5077.027027027027,65.83783783783784,0.18713532739800015,2.0,0.7027027027027027,1.9594594594594594,-4.818181818181818,26
640,2014,UNC,4930.894736842105,77.71052631578948,0.22237883569172523,8.657894736842104,0.6842105263157895,1.6900000000000004,-8.857142857142858,26
671,2014,VCU,5010.777777777777,72.47222222222223,0.17193557431458673,6.805555555555555,0.7222222222222222,2.0444444444444443,24.0,26
688,2014,WOF,4725.30303030303,65.48484848484848,0.19727564992832175,6.0606060606060606,0.7878787878787878,1.9421212121212121,33.0,26
468,2014,ISU,5297.235294117647,77.79411764705883,0.204611148516189,10.264705882352942,0.7352941176470589,1.7129411764705882,-7.925925925925926,25
505,2014,MIA,5279.5,68.21052631578948,0.18832622551429457,3.973684210526316,0.6578947368421053,1.860263157894737,-4.0,25
550,2014,ORE,4366.0,74.82857142857142,0.18362756787438214,6.771428571428571,0.7142857142857143,2.103714285714286,-4.2631578947368425,25
661,2014,UTAH,4889.676470588235,70.91176470588235,0.1925525046279555,13.117647058823529,0.7352941176470589,1.7864705882352938,-13.333333333333334,25
669,2014,VALP,4555.677419354839,68.19354838709677,0.18141523323907421,7.354838709677419,0.8064516129032258,2.027096774193548,-11.75,25
691,2014,WVU,5282.5142857142855,72.62857142857143,0.19151739895711856,5.828571428571428,0.7142857142857143,1.880285714285714,,25
1023,2015,VILL,10605.225,77.95,0.2011672847907063,14.75,0.875,1.7924999999999998,-12.0,35
991,2015,UNC,11778.775,82.775,0.2136832568073098,13.225,0.825,1.8202499999999997,-8.125,33
830,2015,KU,11166.216216216217,80.16216216216216,0.19225553897910425,10.513513513513514,0.8648648648648649,1.9075675675675672,-12.923076923076923,32
